Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Matches,Name_no_spec_chars
David Abraham,ARG,DF,Eint Frankfurt,Bundesliga,34.0,1986.0,13.6,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,David Abraham
Tammy Abraham,ENG,FW,Chelsea,Premier League,22.0,1997.0,11.6,18.0,1.56,11.0,0.0,1.0,3.0,3.0,0.0,2.0,0.17,1.0,0.0,0.0,0.0,1.0,0.0,Matches,Tammy Abraham
Amir Abrashi,ALB,MF,Freiburg,Bundesliga,30.0,1990.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Amir Abrashi
Gennaro Acampora,ITA,MFFW,Spezia,Serie A,26.0,1994.0,4.9,6.0,1.22,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Gennaro Acampora
Francesco Acerbi,ITA,DF,Lazio,Serie A,32.0,1988.0,31.3,32.0,1.02,27.0,1.0,0.0,2.0,0.0,2.0,4.0,0.13,4.0,0.0,0.0,0.0,0.0,0.0,Matches,Francesco Acerbi
Ragnar Ache,GER,FWDF,Eint Frankfurt,Bundesliga,22.0,1998.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ragnar Ache
Marcos Acuña,ARG,DF,Sevilla,La Liga,28.0,1991.0,25.9,58.0,2.24,39.0,11.0,5.0,2.0,0.0,1.0,4.0,0.15,2.0,1.0,0.0,1.0,0.0,0.0,Matches,Marcos Acuna
Che Adams,SCO,FW,Southampton,Premier League,24.0,1996.0,29.6,66.0,2.23,48.0,0.0,1.0,6.0,8.0,3.0,8.0,0.27,7.0,0.0,0.0,0.0,1.0,0.0,Matches,Che Adams
Tyler Adams,USA,DFMF,RB Leipzig,Bundesliga,21.0,1999.0,20.6,27.0,1.31,23.0,0.0,0.0,0.0,3.0,1.0,3.0,0.15,2.0,0.0,0.0,0.0,0.0,1.0,Matches,Tyler Adams
Sargis Adamyan,ARM,FWMF,Hoffenheim,Bundesliga,27.0,1993.0,5.3,22.0,4.13,15.0,1.0,1.0,2.0,3.0,0.0,6.0,1.13,3.0,0.0,0.0,2.0,1.0,0.0,Matches,Sargis Adamyan
Tosin Adarabioyo,ENG,DF,Fulham,Premier League,22.0,1997.0,32.8,17.0,0.52,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Tosin Adarabioyo
Bobby Adekanye,NED,FWMF,Cádiz,La Liga,21.0,1999.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bobby Adekanye
Yacine Adli,FRA,MF,Bordeaux,Ligue 1,20.0,2000.0,26.9,92.0,3.42,68.0,9.0,6.0,1.0,3.0,5.0,8.0,0.3,6.0,1.0,0.0,1.0,0.0,0.0,Matches,Yacine Adli
Andrea Adorante,ITA,FW,Parma,Serie A,20.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Andrea Adorante
Adrián,ESP,GK,Liverpool,Premier League,33.0,1987.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Adrian
Martin Agirregabiria,ESP,DFMF,Alavés,La Liga,24.0,1996.0,17.3,23.0,1.33,14.0,7.0,0.0,0.0,1.0,1.0,3.0,0.17,2.0,1.0,0.0,0.0,0.0,0.0,Matches,Martin Agirregabiria
Lucien Agoume,FRA,MF,Spezia,Serie A,18.0,2002.0,8.9,6.0,0.68,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Lucien Agoume
Felix Agu,GER,DF,Werder Bremen,Bundesliga,20.0,1999.0,7.8,6.0,0.77,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Felix Agu
Kevin Agudelo,COL,FW,Spezia,Serie A,21.0,1998.0,15.1,35.0,2.32,17.0,1.0,4.0,5.0,5.0,3.0,4.0,0.27,3.0,0.0,0.0,1.0,0.0,0.0,Matches,Kevin Agudelo
Nayef Aguerd,MAR,DF,Rennes,Ligue 1,24.0,1996.0,35.0,14.0,0.4,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Nayef Aguerd
Sergio Agüero,ARG,FWMF,Manchester City,Premier League,32.0,1988.0,6.2,16.0,2.58,13.0,0.0,2.0,0.0,0.0,1.0,3.0,0.48,2.0,0.0,1.0,0.0,0.0,0.0,Matches,Sergio Aguero
Ruben Aguilar,FRA,DFFW,Monaco,Ligue 1,27.0,1993.0,24.7,72.0,2.91,56.0,9.0,2.0,1.0,4.0,0.0,8.0,0.32,6.0,0.0,1.0,0.0,1.0,0.0,Matches,Ruben Aguilar
Naouirou Ahamada,FRA,MF,Stuttgart,Bundesliga,18.0,2002.0,2.8,2.0,0.71,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Naouirou Ahamada
Matteo Ahlinvi,BEN,MF,Nîmes,Ligue 1,21.0,1999.0,10.0,10.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Matteo Ahlinvi
Cheikh Ahmadou Dieng,SEN,FW,Marseille,Ligue 1,20.0,2000.0,1.4,1.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Cheikh Ahmadou Dieng
Jean-Eudes Aholou,CIV,MF,Strasbourg,Ligue 1,26.0,1994.0,23.8,25.0,1.05,19.0,1.0,0.0,2.0,2.0,1.0,4.0,0.17,2.0,0.0,0.0,1.0,0.0,1.0,Matches,Jean Eudes Aholou
Jean-Eudes Aholou,CIV,MF,Monaco,Ligue 1,26.0,1994.0,0.4,1.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Jean Eudes Aholou
Joseph Aidoo,GHA,DF,Celta Vigo,La Liga,24.0,1995.0,14.3,10.0,0.7,7.0,0.0,1.0,2.0,0.0,0.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Joseph Aidoo
Ola Aina,NGA,DF,Fulham,Premier League,23.0,1996.0,29.6,26.0,0.88,22.0,2.0,0.0,0.0,1.0,1.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,Matches,Ola Aina
Rayan Aït Nouri,FRA,DF,Wolves,Premier League,19.0,2001.0,15.6,30.0,1.92,19.0,3.0,7.0,0.0,1.0,0.0,2.0,0.13,1.0,0.0,1.0,0.0,0.0,0.0,Matches,Rayan Ait Nouri
Rayan Aït Nouri,FRA,DF,Angers,Ligue 1,19.0,2001.0,2.1,8.0,3.85,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.96,1.0,0.0,1.0,0.0,0.0,0.0,Matches,Rayan Ait Nouri
Semi Ajayi,NGA,DF,West Brom,Premier League,26.0,1993.0,30.9,14.0,0.45,11.0,0.0,2.0,1.0,0.0,0.0,3.0,0.1,2.0,0.0,0.0,1.0,0.0,0.0,Matches,Semi Ajayi
Ludovic Ajorque,REU,FW,Strasbourg,Ligue 1,26.0,1994.0,33.0,68.0,2.06,48.0,0.0,1.0,11.0,8.0,0.0,8.0,0.24,4.0,0.0,1.0,1.0,2.0,0.0,Matches,Ludovic Ajorque
Manuel Akanji,SUI,DF,Dortmund,Bundesliga,25.0,1995.0,26.1,15.0,0.57,10.0,1.0,0.0,2.0,1.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Manuel Akanji
Carlos Akapo,EQG,DF,Cádiz,La Liga,27.0,1993.0,9.6,5.0,0.52,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Carlos Akapo
Marley Aké,FRA,FW,Marseille,Ligue 1,19.0,2001.0,1.6,1.0,0.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Marley Ake
Nathan Aké,NED,DF,Manchester City,Premier League,25.0,1995.0,8.9,3.0,0.34,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Nathan Ake
Paul Akouokou,CIV,MF,Betis,La Liga,22.0,1997.0,4.2,5.0,1.19,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Paul Akouokou
Jean-Daniel Akpa-Akpro,CIV,MF,Lazio,Serie A,27.0,1992.0,11.7,19.0,1.62,14.0,0.0,1.0,0.0,1.0,3.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Jean Daniel Akpa Akpro
Kevin Akpoguma,NGA,DF,Hoffenheim,Bundesliga,25.0,1995.0,13.2,5.0,0.38,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Kevin Akpoguma
David Alaba,AUT,DFMF,Bayern Munich,Bundesliga,28.0,1992.0,29.7,49.0,1.65,44.0,1.0,0.0,3.0,0.0,1.0,6.0,0.2,5.0,1.0,0.0,0.0,0.0,0.0,Matches,David Alaba
Sofiane Alakouch,FRA,DF,Nîmes,Ligue 1,22.0,1998.0,16.7,16.0,0.96,12.0,1.0,1.0,0.0,2.0,0.0,3.0,0.18,2.0,0.0,0.0,0.0,1.0,0.0,Matches,Sofiane Alakouch
Jony Álamo,ESP,MF,Elche,La Liga,18.0,2001.0,0.8,1.0,1.23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.23,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Jony Alamo
Lucas Alario,ARG,FW,Leverkusen,Bundesliga,27.0,1992.0,13.8,27.0,1.95,21.0,0.0,2.0,1.0,3.0,0.0,3.0,0.22,2.0,0.0,0.0,1.0,0.0,0.0,Matches,Lucas Alario
Jordi Alba,ESP,DF,Barcelona,La Liga,31.0,1989.0,33.6,86.0,2.56,83.0,1.0,1.0,0.0,0.0,1.0,9.0,0.27,9.0,0.0,0.0,0.0,0.0,0.0,Matches,Jordi Alba
Luis Alberto,ESP,MF,Lazio,Serie A,27.0,1992.0,29.1,144.0,4.95,110.0,24.0,4.0,3.0,2.0,1.0,5.0,0.17,4.0,0.0,1.0,0.0,0.0,0.0,Matches,Luis Alberto
Raúl Albiol,ESP,DF,Villarreal,La Liga,34.0,1985.0,34.6,14.0,0.4,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Raul Albiol
Marc Albrighton,ENG,DFFW,Leicester City,Premier League,30.0,1989.0,19.4,71.0,3.66,53.0,5.0,4.0,1.0,2.0,6.0,11.0,0.57,7.0,2.0,0.0,1.0,0.0,1.0,Matches,Marc Albrighton
Paco Alcácer,ESP,FW,Villarreal,La Liga,26.0,1993.0,17.2,28.0,1.63,21.0,1.0,2.0,3.0,1.0,0.0,9.0,0.52,6.0,0.0,1.0,2.0,0.0,0.0,Matches,Paco Alcacer
Pedro Alcalá,ESP,DF,Cádiz,La Liga,31.0,1989.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Pedro Alcala
Thiago Alcántara,ESP,MF,Liverpool,Premier League,29.0,1991.0,20.6,61.0,2.96,51.0,2.0,3.0,2.0,1.0,2.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Thiago Alcantara
Rubén Alcaraz,ESP,MF,Valladolid,La Liga,29.0,1991.0,24.1,22.0,0.91,20.0,0.0,0.0,2.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Ruben Alcaraz
Omar Alderete,PAR,DF,Hertha BSC,Bundesliga,23.0,1996.0,14.4,7.0,0.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Omar Alderete
Toby Alderweireld,BEL,DF,Tottenham,Premier League,31.0,1989.0,24.9,19.0,0.76,16.0,0.0,0.0,3.0,0.0,0.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Toby Alderweireld
Iván Alejo,ESP,MFFW,Cádiz,La Liga,25.0,1995.0,9.2,20.0,2.18,16.0,1.0,1.0,1.0,1.0,0.0,2.0,0.22,1.0,0.0,0.0,1.0,0.0,0.0,Matches,Ivan Alejo
Carles Aleñá,ESP,MF,Barcelona,La Liga,22.0,1998.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Carles Alena
Carles Aleñá,ESP,MFFW,Getafe,La Liga,22.0,1998.0,15.2,57.0,3.76,29.0,12.0,4.0,6.0,5.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Carles Alena
Rúnar Alex Rúnarsson,ISL,GK,Arsenal,Premier League,25.0,1995.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Runar Alex Runarsson
Trent Alexander-Arnold,ENG,DF,Liverpool,Premier League,21.0,1998.0,33.7,123.0,3.65,78.0,32.0,7.0,6.0,0.0,0.0,13.0,0.39,10.0,2.0,0.0,1.0,0.0,0.0,Matches,Trent Alexander Arnold
Alfon,ESP,MF,Celta Vigo,La Liga,21.0,1999.0,0.4,1.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Alfon
Mohamed Ali Cho,FRA,FWMF,Angers,Ligue 1,16.0,2004.0,3.9,5.0,1.29,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mohamed Ali Cho
Ezgjan Alioski,MKD,DF,Leeds United,Premier League,28.0,1992.0,27.3,57.0,2.08,49.0,3.0,0.0,3.0,2.0,0.0,6.0,0.22,4.0,1.0,0.0,1.0,0.0,0.0,Matches,Ezgjan Alioski
Rachid Alioui,MAR,FW,Angers,Ligue 1,28.0,1992.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Rachid Alioui
Alisson,BRA,GK,Liverpool,Premier League,27.0,1992.0,33.0,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Alisson
Saturnin Allagbé,BEN,GK,Dijon,Ligue 1,26.0,1993.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Saturnin Allagbe
Allan,BRA,MF,Everton,Premier League,29.0,1991.0,22.8,38.0,1.67,32.0,0.0,4.0,1.0,1.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Allan
Dele Alli,ENG,MF,Tottenham,Premier League,24.0,1996.0,6.9,22.0,3.19,18.0,0.0,0.0,1.0,2.0,1.0,3.0,0.44,2.0,0.0,0.0,1.0,0.0,0.0,Matches,Dele Alli
Miguel Almirón,PAR,MFFW,Newcastle Utd,Premier League,26.0,1994.0,27.0,63.0,2.33,47.0,1.0,6.0,3.0,4.0,2.0,4.0,0.15,3.0,0.0,0.0,1.0,0.0,0.0,Matches,Miguel Almiron
Marcos Alonso,ESP,DF,Chelsea,Premier League,29.0,1990.0,10.7,33.0,3.09,24.0,2.0,0.0,5.0,1.0,1.0,2.0,0.19,1.0,0.0,0.0,1.0,0.0,0.0,Matches,Marcos Alonso
Sergio Álvarez,ESP,MFDF,Eibar,La Liga,28.0,1992.0,17.4,13.0,0.75,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Sergio Alvarez
Yeray Álvarez,ESP,DF,Athletic Club,La Liga,25.0,1995.0,21.6,12.0,0.55,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Yeray Alvarez
Bruno Alves,POR,DF,Parma,Serie A,38.0,1981.0,18.1,7.0,0.39,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bruno Alves
Steven Alzate,COL,MFDF,Brighton,Premier League,21.0,1998.0,10.0,25.0,2.51,20.0,1.0,1.0,3.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Steven Alzate
Ibrahim Amadou,FRA,MF,Angers,Ligue 1,27.0,1993.0,16.7,25.0,1.5,21.0,0.0,0.0,2.0,0.0,2.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,0.0,Matches,Ibrahim Amadou
Romain Amalfitano,FRA,FWDF,Dijon,Ligue 1,30.0,1989.0,1.3,2.0,1.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Romain Amalfitano
Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,La Liga,18.0,2001.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Emmanuel Amankwaa Akurugu
Daniel Amartey,GHA,DF,Leicester City,Premier League,25.0,1994.0,8.0,5.0,0.62,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Daniel Amartey
Jordan Amavi,FRA,DF,Marseille,Ligue 1,26.0,1994.0,9.0,16.0,1.77,7.0,1.0,1.0,1.0,6.0,0.0,5.0,0.55,2.0,0.0,0.0,1.0,2.0,0.0,Matches,Jordan Amavi
Thierry Ambrose,FRA,FW,Metz,Ligue 1,23.0,1997.0,8.4,25.0,2.99,18.0,1.0,3.0,1.0,2.0,0.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Thierry Ambrose
Wisdom Amey,ITA,DF,Bologna,Serie A,14.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Wisdom Amey
Nadiem Amiri,GER,MF,Leverkusen,Bundesliga,23.0,1996.0,21.0,71.0,3.38,48.0,13.0,4.0,6.0,0.0,0.0,11.0,0.52,8.0,1.0,2.0,0.0,0.0,0.0,Matches,Nadiem Amiri
Ethan Ampadu,WAL,DFMF,Sheffield Utd,Premier League,19.0,2000.0,23.2,15.0,0.65,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ethan Ampadu
Sofyan Amrabat,MAR,MF,Fiorentina,Serie A,23.0,1996.0,27.1,34.0,1.25,31.0,0.0,1.0,2.0,0.0,0.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0,Matches,Sofyan Amrabat
Jon Ander Garrido,ESP,MF,Cádiz,La Liga,30.0,1989.0,8.9,10.0,1.13,7.0,1.0,0.0,0.0,1.0,1.0,2.0,0.23,1.0,0.0,0.0,0.0,1.0,0.0,Matches,Jon Ander Garrido
Joachim Andersen,DEN,DF,Fulham,Premier League,24.0,1996.0,30.3,26.0,0.86,24.0,0.0,0.0,1.0,0.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Joachim Andersen
Joachim Andersen,DEN,DF,Lyon,Ligue 1,24.0,1996.0,2.1,1.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Joachim Andersen
Djavan Anderson,NED,DF,Lazio,Serie A,25.0,1995.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Djavan Anderson
Elliot Anderson,SCO,MF,Newcastle Utd,Premier League,17.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Elliot Anderson
Felipe Anderson,BRA,FWMF,West Ham,Premier League,27.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Felipe Anderson
Sebastian Andersson,SWE,FW,Köln,Bundesliga,29.0,1991.0,12.5,12.0,0.96,7.0,0.0,0.0,3.0,1.0,1.0,3.0,0.24,1.0,0.0,0.0,1.0,1.0,0.0,Matches,Sebastian Andersson
Nícolas Andrade,BRA,GK,Udinese,Serie A,32.0,1988.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Nicolas Andrade
Benjamin André,FRA,MF,Lille,Ligue 1,29.0,1990.0,32.1,55.0,1.72,47.0,0.0,3.0,2.0,3.0,0.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,Matches,Benjamin Andre
Robert Andrich,GER,MF,Union Berlin,Bundesliga,25.0,1994.0,28.1,55.0,1.96,42.0,3.0,4.0,1.0,2.0,3.0,8.0,0.29,6.0,0.0,0.0,0.0,1.0,1.0,Matches,Robert Andrich
Victorien Angban,CIV,MF,Metz,Ligue 1,23.0,1996.0,18.6,26.0,1.4,25.0,0.0,0.0,0.0,1.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Victorien Angban
Ángel,ESP,GK,Granada,La Liga,18.0,2002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Angel
Miguel Ángel Rubio,ESP,DF,Valladolid,La Liga,22.0,1998.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Miguel Angel Rubio
José Ángel,ESP,DF,Eibar,La Liga,30.0,1989.0,10.0,15.0,1.5,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Jose Angel
Angeliño,ESP,DFFW,RB Leipzig,Bundesliga,23.0,1997.0,24.0,92.0,3.83,62.0,15.0,6.0,6.0,3.0,0.0,6.0,0.25,4.0,1.0,1.0,0.0,0.0,0.0,Matches,Angelino
Davide Angelo Ghislandi,ITA,DF,Atalanta,Serie A,19.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Davide Angelo Ghislandi
Philip Ankhrah,GHA,MF,Hellas Verona,Serie A,17.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Philip Ankhrah
Cristian Ansaldi,ARG,DF,Torino,Serie A,33.0,1986.0,21.6,61.0,2.82,39.0,13.0,3.0,2.0,1.0,3.0,8.0,0.37,7.0,0.0,1.0,0.0,0.0,0.0,Matches,Cristian Ansaldi
Waldemar Anton,GER,DF,Stuttgart,Bundesliga,24.0,1996.0,30.1,28.0,0.93,22.0,1.0,0.0,1.0,1.0,3.0,5.0,0.17,4.0,0.0,0.0,0.0,1.0,0.0,Matches,Waldemar Anton
José Antonio Miranda,EQG,MFDF,Getafe,La Liga,22.0,1998.0,0.3,1.0,3.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Jose Antonio Miranda
Michail Antonio,ENG,FW,West Ham,Premier League,30.0,1990.0,21.9,65.0,2.96,34.0,1.0,8.0,7.0,15.0,0.0,11.0,0.5,5.0,1.0,0.0,2.0,3.0,0.0,Matches,Michail Antonio
Valentin Antov,BUL,DF,Bologna,Serie A,19.0,2000.0,2.6,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Valentin Antov
Houssem Aouar,FRA,MFFW,Lyon,Ligue 1,22.0,1998.0,19.8,101.0,5.1,69.0,2.0,11.0,6.0,8.0,5.0,14.0,0.71,8.0,0.0,1.0,4.0,1.0,0.0,Matches,Houssem Aouar
Adil Aouchiche,FRA,MFFW,Saint-Étienne,Ligue 1,18.0,2002.0,19.2,94.0,4.89,50.0,32.0,1.0,2.0,7.0,2.0,8.0,0.42,5.0,3.0,0.0,0.0,0.0,0.0,Matches,Adil Aouchiche
Dennis Appiah,FRA,DF,Nantes,Ligue 1,28.0,1992.0,17.3,24.0,1.39,21.0,0.0,2.0,0.0,0.0,1.0,5.0,0.29,4.0,0.0,1.0,0.0,0.0,0.0,Matches,Dennis Appiah
Aritz Arambarri,ESP,DF,Real Sociedad,La Liga,22.0,1998.0,0.3,1.0,3.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Aritz Arambarri
Mauro Arambarri,URU,MF,Getafe,La Liga,24.0,1995.0,33.1,54.0,1.63,28.0,12.0,3.0,3.0,6.0,2.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0,Matches,Mauro Arambarri
Charles Aránguiz,CHI,MF,Leverkusen,Bundesliga,31.0,1989.0,18.5,31.0,1.67,29.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Charles Aranguiz
Luiz Araújo,BRA,MF,Lille,Ligue 1,24.0,1996.0,16.6,50.0,3.01,33.0,0.0,10.0,4.0,2.0,1.0,5.0,0.3,4.0,0.0,0.0,1.0,0.0,0.0,Matches,Luiz Araujo
Néstor Araujo,MEX,DF,Celta Vigo,La Liga,28.0,1991.0,27.0,8.0,0.3,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Nestor Araujo
Ronald Araújo,URU,DF,Barcelona,La Liga,21.0,1999.0,16.8,9.0,0.54,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Ronald Araujo
Anaitz Arbilla,ESP,DF,Eibar,La Liga,33.0,1987.0,31.2,30.0,0.96,17.0,4.0,4.0,2.0,0.0,3.0,3.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,Matches,Anaitz Arbilla
Alphonse Areola,FRA,GK,Fulham,Premier League,27.0,1993.0,36.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Alphonse Areola
